,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1204,Curtains,- (Deluxe),Ed Sheeran,2023-05-05,224803,85,0.5,0.0989,0.757,2.5e-06,0.324,-6.542,0.0522,175.944,4
1205,Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,88,0.825,0.581,0.652,0.0,0.0931,-3.183,0.0802,95.977,4
1206,Celestial,Celestial,Ed Sheeran,2022-09-29,209026,82,0.574,0.0529,0.852,0.0,0.161,-1.248,0.0397,123.038,4
1207,Bad Habits,=,Ed Sheeran,2021-10-29,230746,87,0.807,0.0451,0.893,2.79e-05,0.366,-3.745,0.0347,126.011,4
1208,Castle on the Hill,÷ (Deluxe),Ed Sheeran,2017-03-03,261153,81,0.461,0.0232,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,4
1209,Colourblind,- (Deluxe),Ed Sheeran,2023-05-05,209267,75,0.428,0.85,0.296,3.63e-06,0.0767,-8.731,0.0396,169.744,3
1210,Galway Girl,÷ (Deluxe),Ed Sheeran,2017-03-03,170826,81,0.624,0.0735,0.876,0.0,0.327,-3.374,0.1,99.943,4
1211,Life Goes On (feat. Luke Combs),Life Goes On (feat. Luke Combs),Ed Sheeran,2023-05-03,210208,79,0.599,0.73,0.328,0.0,0.195,-7.51,0.0292,77.047,4
1212,End Of Youth,- (Deluxe),Ed Sheeran,2023-05-05,231040,78,0.663,0.488,0.436,0.0,0.116,-7.81,0.0359,143.197,4
1213,Dive,÷ (Deluxe),Ed Sheeran,2017-03-03,238440,76,0.761,0.355,0.386,0.0,0.0953,-6.158,0.0399,134.943,3
1214,Photograph,x (Deluxe Edition),Ed Sheeran,2014-06-21,258986,87,0.614,0.607,0.379,0.000464,0.0986,-10.48,0.0476,107.989,4
1215,Don't,x (Deluxe Edition),Ed Sheeran,2014-06-21,219840,74,0.806,0.0113,0.608,0.0,0.635,-7.008,0.0659,95.049,4
1216,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,78,0.798,0.0912,0.675,0.0,0.0894,-5.041,0.0442,101.956,4
1217,Overpass Graffiti,=,Ed Sheeran,2021-10-29,236906,76,0.52,0.00253,0.849,0.0,0.119,-3.794,0.186,175.908,4
1218,Eyes Closed,- (Deluxe),Ed Sheeran,2023-05-05,194848,81,0.793,0.246,0.52,0.0,0.0878,-7.457,0.0696,107.014,4
1219,Spark,- (Deluxe),Ed Sheeran,2023-05-05,214846,74,0.56,0.776,0.616,0.000334,0.0901,-7.523,0.032,172.031,4
1220,Happier,÷ (Deluxe),Ed Sheeran,2017-03-03,207520,81,0.522,0.536,0.385,0.0,0.135,-7.355,0.0288,89.792,4
1221,Perfect Symphony (Ed Sheeran & Andrea Bocelli),Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran,2017-12-15,265363,69,0.544,0.586,0.417,0.0,0.085,-4.387,0.0247,95.156,3
1222,Vega,- (Deluxe),Ed Sheeran,2023-05-05,178114,74,0.743,0.803,0.405,0.0,0.134,-7.901,0.0416,124.041,4
1223,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),Camila Cabello,2022-03-04,206070,81,0.756,0.182,0.697,0.0,0.333,-6.377,0.0401,94.996,4
1224,I See Fire,The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack),Howard Shore,2013-12-10,300746,62,0.633,0.562,0.0519,0.0,0.097,-21.107,0.0365,76.034,4
1225,Sycamore,- (Deluxe),Ed Sheeran,2023-05-05,170075,73,0.592,0.727,0.32,0.0,0.259,-8.069,0.0331,134.085,3
1226,Perfect Duet (Ed Sheeran & Beyoncé),Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,2017-11-30,259550,73,0.587,0.779,0.299,0.0,0.123,-7.365,0.0263,94.992,3
1227,Sing,x (Deluxe Edition),Ed Sheeran,2014-06-21,235382,72,0.818,0.304,0.67,1.22e-06,0.0601,-4.451,0.0472,119.988,4
1228,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,77,0.857,0.148,0.621,0.0,0.0865,-6.376,0.0825,97.989,4
1229,Wildflowers - Bonus Track,- (Deluxe),Ed Sheeran,2023-05-05,178206,72,0.764,0.86,0.233,0.00185,0.0939,-9.099,0.0302,131.982,4
1230,Beautiful People (feat. Khalid),No.6 Collaborations Project,Ed Sheeran,2019-07-12,197866,76,0.64,0.124,0.647,0.0,0.0801,-8.114,0.186,92.979,4
1231,Thinking out Loud,x (Wembley Edition),Ed Sheeran,2013,281560,67,0.781,0.474,0.445,0.0,0.184,-6.061,0.0295,78.998,4
1232,Shivers,Shivers,Ed Sheeran,2021-09-13,207853,73,0.788,0.281,0.859,0.0,0.0424,-2.724,0.0856,141.02,4
1233,Who We Love,Pride Hits 2023,Various Artists,2023-05-26,162390,0,0.557,0.848,0.303,0.0,0.0965,-9.099,0.0443,139.709,4
1234,Stoned - Bonus Track,- (Deluxe),Ed Sheeran,2023-05-05,197098,72,0.695,0.76,0.322,0.0,0.0895,-7.145,0.03,119.937,4
1235,Who We Love (feat. Ed Sheeran),Gloria,Sam Smith,2023-01-27,162390,74,0.568,0.858,0.289,0.0,0.0943,-8.973,0.0395,140.122,4
1236,Tides,=,Ed Sheeran,2021-10-29,195760,65,0.631,0.0167,0.825,0.0,0.122,-3.971,0.0433,129.942,3
1237,Put It All on Me (feat. Ella Mai),No.6 Collaborations Project,Ed Sheeran,2019-07-12,197093,66,0.627,0.256,0.594,0.0,0.373,-8.306,0.0479,101.007,4
1238,River (feat. Ed Sheeran),Revival,Eminem,2017-12-15,221013,74,0.748,0.142,0.749,0.0,0.0713,-5.916,0.516,90.09,4
1239,This,+,Ed Sheeran,2011-09-09,195840,54,0.588,0.95,0.0929,0.00539,0.128,-14.301,0.0443,152.139,4
1240,Antisocial (with Travis Scott),No.6 Collaborations Project,Ed Sheeran,2019-07-12,161746,65,0.716,0.132,0.823,0.0,0.361,-5.313,0.0495,151.957,4
1241,Don't,x (Wembley Edition),Ed Sheeran,2013,219840,57,0.806,0.0113,0.608,0.0,0.635,-7.008,0.0659,95.049,4
1242,Remember The Name (feat. Eminem & 50 Cent),No.6 Collaborations Project,Ed Sheeran,2019-07-12,207760,66,0.852,0.135,0.666,0.0,0.798,-6.923,0.184,91.046,4
1243,2step (feat. Lil Baby),2step (feat. Lil Baby),Ed Sheeran,2022-04-22,163449,70,0.693,0.138,0.643,0.0,0.108,-5.867,0.0828,95.055,4
1244,Cross Me (feat. Chance the Rapper & PnB Rock),No.6 Collaborations Project,Ed Sheeran,2019-07-12,206186,62,0.746,0.212,0.787,0.0,0.0669,-6.373,0.12,95.005,4
1245,Collide,=,Ed Sheeran,2021-10-29,210213,65,0.672,0.113,0.73,0.0,0.0612,-4.77,0.0372,123.969,4
1246,For My Hand (feat. Ed Sheeran),"Love, Damini",Burna Boy,2022-07-07,159123,80,0.87,0.161,0.479,0.000157,0.209,-7.779,0.165,104.059,4
1247,Eraser,÷ (Deluxe),Ed Sheeran,2017-03-03,227426,61,0.64,0.086,0.812,0.0,0.0509,-5.647,0.0834,86.013,4
1248,Take Me Back to London (feat. Stormzy),No.6 Collaborations Project,Ed Sheeran,2019-07-12,189733,67,0.885,0.219,0.762,0.0,0.162,-5.513,0.216,138.058,4
1249,Supermarket Flowers,÷ (Deluxe),Ed Sheeran,2017-03-03,221106,77,0.589,0.914,0.242,0.0,0.0887,-10.517,0.0442,89.749,4
1250,Chemical,Chemical,Post Malone,2023-04-14,184013,90,0.498,0.00136,0.897,0.0,0.118,-4.907,0.045,169.902,4
1251,Mourning,Mourning,Post Malone,2023-05-19,147819,83,0.596,0.0971,0.651,0.0,0.279,-4.604,0.0331,73.959,4
1252,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,2022-06-03,192840,88,0.733,0.121,0.67,0.0,0.121,-6.009,0.0751,100.964,4
1253,Circles,Hollywood's Bleeding,Post Malone,2019-09-06,215280,88,0.695,0.192,0.762,0.00244,0.0863,-3.497,0.0395,120.042,4
1254,Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,220293,84,0.63,0.215,0.804,0.0,0.253,-4.183,0.0363,123.146,4
1255,Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,158040,84,0.76,0.556,0.479,0.0,0.0703,-5.574,0.0466,89.911,4
1256,rockstar (feat. 21 Savage),beerbongs & bentleys,Post Malone,2018-04-27,218146,86,0.585,0.124,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,4
1257,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,82,0.556,0.0689,0.538,0.0,0.196,-5.408,0.0382,143.95,4
1258,Wow.,Hollywood's Bleeding,Post Malone,2019-09-06,149546,84,0.829,0.136,0.539,1.78e-06,0.103,-7.359,0.208,99.96,4
1259,Post Malone (feat. RANI),Magnets EP,Sam Feldt,2019-05-24,174444,69,0.59,0.0771,0.642,0.0,0.105,-3.87,0.122,107.356,4
1260,Cooped Up (with Roddy Ricch),Twelve Carat Toothache,Post Malone,2022-06-03,185857,76,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
1261,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,Post Malone,2019-09-06,229573,77,0.499,0.0906,0.8,0.0,0.147,-2.665,0.0502,139.919,4
1262,Wrapped Around Your Finger,Twelve Carat Toothache,Post Malone,2022-06-03,193565,75,0.744,0.0493,0.628,0.0,0.317,-5.435,0.0287,119.966,4
1263,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,Post Malone,2019-09-06,157560,84,0.755,0.533,0.522,0.0,0.0685,-4.368,0.0575,89.96,4
1264,Cooped Up / Return Of The Mack,Cooped Up / Return Of The Mack,Post Malone,2022-10-21,127253,76,0.727,0.01,0.839,3.63e-06,0.177,-4.781,0.184,95.485,4
1265,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,83,0.68,0.331,0.578,0.0,0.135,-5.804,0.04,145.038,4
1266,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,2018-04-27,221440,79,0.75,0.546,0.56,0.0,0.111,-8.094,0.105,140.06,4
1267,Hollywood's Bleeding,Hollywood's Bleeding,Post Malone,2019-09-06,156266,79,0.405,0.331,0.646,0.0,0.103,-3.206,0.0476,130.218,4
1268,Go Flex,Stoney (Deluxe),Post Malone,2016-12-09,179613,80,0.665,0.228,0.498,0.0,0.0757,-8.185,0.0832,81.967,4
1269,White Iverson,Stoney (Deluxe),Post Malone,2016-12-09,256533,79,0.675,0.233,0.562,0.0,0.0816,-7.678,0.0352,130.098,4
1270,Candy Paint,beerbongs & bentleys,Post Malone,2018-04-27,227533,78,0.664,0.64,0.667,1.22e-06,0.0753,-5.941,0.154,180.064,4
1271,One Right Now (with The Weeknd),Twelve Carat Toothache,Post Malone,2022-06-03,192721,76,0.682,0.0363,0.764,0.0,0.103,-5.411,0.0477,97.023,4
1272,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,81,0.548,0.456,0.653,0.0,0.103,-3.875,0.081,150.068,4
1273,rockstar,beerbongs & bentleys,Post Malone,2018-04-27,218146,56,0.594,0.145,0.507,0.000871,0.132,-6.141,0.0816,159.729,4
1274,Motley Crew,Motley Crew,Post Malone,2021-07-09,184213,77,0.797,0.0904,0.631,3.71e-06,0.0998,-3.818,0.0786,129.915,4
1275,Post Malone (feat. RANI),Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,2019-08-16,174444,68,0.59,0.0771,0.642,0.0,0.105,-3.87,0.122,107.356,4
1276,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,47,0.564,0.0703,0.545,0.0,0.174,-5.506,0.0372,143.951,4
1277,92 Explorer,beerbongs & bentleys,Post Malone,2018-04-27,211426,73,0.798,0.265,0.733,1.25e-06,0.114,-4.811,0.0476,146.046,4
1278,Mourning,Mourning,Post Malone,2023-05-19,147819,70,0.599,0.0781,0.689,0.0,0.278,-4.751,0.0327,74.02,4
1279,One Right Now (with The Weeknd),One Right Now,Post Malone,2021-11-05,193506,79,0.687,0.0361,0.781,0.0,0.0755,-4.806,0.053,97.014,4
1280,Spoil My Night (feat. Swae Lee),beerbongs & bentleys,Post Malone,2018-04-27,194560,68,0.672,0.341,0.717,2.4e-05,0.106,-2.714,0.034,160.981,4
1281,Chemical,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,183410,0,0.502,0.00151,0.881,0.0,0.103,-4.854,0.0435,169.964,4
1282,Chemical,Pride Hits 2023,Various Artists,2023-05-26,183410,0,0.493,0.00108,0.907,0.0,0.109,-4.698,0.0476,169.948,4
1283,Chemical,Chemical,Post Malone,2023-04-14,184004,77,0.48,0.00183,0.895,0.0,0.111,-4.872,0.0426,169.945,4
1284,Cooped Up,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,185857,0,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
1285,Post Malone (feat. RANI) - VIZE Remix,Post Malone (feat. RANI) [VIZE Remix],Sam Feldt,2019-09-12,154838,66,0.687,0.00438,0.887,0.00629,0.172,-4.97,0.0564,124.017,4
1286,Post Malone (feat. RANI) - GATTÜSO Remix,Post Malone (feat. RANI) [GATTÜSO Remix],Sam Feldt,2019-08-29,207619,53,0.542,0.0335,0.903,4.83e-06,0.111,-2.419,0.0434,127.936,4
1287,Wolves (feat. Post Malone),Detroit 2,Big Sean,2020-09-04,199758,75,0.724,0.0978,0.675,9.41e-06,0.351,-5.267,0.0867,160.048,4
1288,Congratulations,Stoney (Deluxe),Post Malone,2016-12-09,220293,58,0.629,0.204,0.807,0.0,0.252,-4.255,0.0371,122.997,4
1289,Post Malone (feat. RIZ LA VIE),RONALD.,6 Dogs,2021-03-12,211257,43,0.679,0.225,0.438,0.000123,0.109,-10.622,0.235,83.488,4
1290,Spicy (feat. Post Malone),Featuring Ty Dolla $ign,Ty Dolla $ign,2020-10-23,143375,73,0.782,0.143,0.51,0.0,0.115,-5.724,0.0419,99.993,4
1291,Enemies (feat. DaBaby),Hollywood's Bleeding,Post Malone,2019-09-06,196760,71,0.542,0.0588,0.674,0.0,0.0955,-4.169,0.21,76.388,4
1292,Waiting For Never,Twelve Carat Toothache (Deluxe),Post Malone,2022-06-07,196986,72,0.593,0.115,0.834,0.0,0.191,-3.738,0.0424,151.944,4
1293,Post Malone (feat. RANI) - Joe Stone Remix,Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,2019-08-16,173333,51,0.721,0.223,0.879,0.00214,0.226,-2.191,0.231,125.985,4
1294,Saint-Tropez,Hollywood's Bleeding,Post Malone,2019-09-06,150866,75,0.617,0.0545,0.684,0.0,0.104,-3.618,0.0439,132.113,4
1295,Life's A Mess II (with Clever & Post Malone),Life’s A Mess II (with Clever & Post Malone),Juice WRLD,2021-03-05,206733,70,0.53,0.806,0.37,0.0,0.112,-9.989,0.0279,140.061,4
1296,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,Post Malone,2022-06-03,192840,66,0.736,0.106,0.681,0.0,0.12,-6.063,0.0745,100.924,4
1297,Cooped Up (with Roddy Ricch),Cooped Up,Post Malone,2022-05-12,185857,71,0.669,0.038,0.773,0.0,0.113,-5.619,0.153,93.923,4
1298,Feeling Whitney,Stoney (Deluxe),Post Malone,2016-12-09,257266,76,0.412,0.787,0.227,4.69e-06,0.282,-12.696,0.0359,80.111,4
1299,Psycho,beerbongs & bentleys,Post Malone,2018-04-27,221440,53,0.755,0.532,0.557,0.0,0.111,-7.991,0.109,139.977,4
1300,Needed Me,ANTI (Deluxe),Rihanna,2016-01-28,191600,84,0.671,0.11,0.314,0.0,0.0825,-8.091,0.244,110.898,4
1301,Diamonds,Unapologetic (Deluxe),Rihanna,2012-12-11,225146,59,0.564,0.00125,0.71,0.0,0.109,-4.92,0.0461,91.972,4
1302,Only Girl (In The World),Loud (Japan Version),Rihanna,2010-01-01,235493,84,0.789,0.112,0.706,1.71e-05,0.0586,-4.233,0.0429,125.911,4
1303,Love On The Brain,ANTI (Deluxe),Rihanna,2016-01-28,224000,86,0.509,0.0717,0.637,1.08e-05,0.0789,-4.83,0.0471,172.006,3
1304,Work,ANTI (Deluxe),Rihanna,2016-01-28,219320,80,0.725,0.0752,0.534,0.0,0.0919,-6.238,0.0946,91.974,4
1305,Umbrella,Good Girl Gone Bad,Rihanna,2007-01-01,275986,73,0.583,0.00864,0.829,0.0,0.0426,-4.603,0.134,174.028,4
1306,We Found Love,Talk That Talk,Rihanna,2011-11-18,215226,85,0.734,0.025,0.766,0.00138,0.108,-4.485,0.0383,127.986,4
1307,Rude Boy,Rated R,Rihanna,2009-11-20,222920,80,0.563,0.113,0.75,0.0,0.0788,-4.496,0.127,173.906,4
1308,Consideration,ANTI (Deluxe),Rihanna,2016-01-28,161066,74,0.883,0.0392,0.584,4.39e-06,0.0869,-2.102,0.0465,144.975,4
1309,Umbrella,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,275986,85,0.583,0.00864,0.829,0.0,0.0426,-4.603,0.134,174.028,4
1310,Bitch Better Have My Money,Bitch Better Have My Money,Rihanna,2015-03-26,219305,81,0.781,0.0509,0.728,1.94e-06,0.257,-4.981,0.0621,102.99,4
1311,Run This Town,The Blueprint 3,JAY-Z,2009-09-08,267520,81,0.632,0.281,0.924,0.0,0.263,-1.802,0.29,86.844,4
1312,S&M,Loud (Japan Version),Rihanna,2010-01-01,243600,82,0.769,0.0105,0.684,0.000125,0.0887,-5.019,0.0411,127.972,4
1313,Unfaithful,A Girl Like Me,Rihanna,2006-04-10,226973,73,0.588,0.839,0.391,0.0,0.227,-8.607,0.0334,144.069,4
1314,LOYALTY. FEAT. RIHANNA.,DAMN.,Kendrick Lamar,2017-04-14,227360,79,0.658,0.0265,0.535,0.0,0.2,-8.983,0.0573,110.684,4
1315,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Rihanna,2022-10-28,196519,81,0.247,0.899,0.299,0.0,0.131,-6.083,0.0315,177.115,4
1316,Love The Way You Lie,Recovery,Eminem,2010-06-18,263373,84,0.749,0.241,0.925,0.0,0.52,-5.034,0.227,86.989,4
1317,Where Have You Been,Talk That Talk,Rihanna,2011-11-18,242680,79,0.719,0.00201,0.847,0.0204,0.221,-6.34,0.0916,127.963,4
1318,Disturbia,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,238626,80,0.707,0.0863,0.813,0.0,0.168,-4.515,0.0571,124.921,4
1319,This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,222160,84,0.631,0.199,0.927,0.119,0.148,-2.787,0.0332,123.962,4
1320,Pour It Up,Unapologetic (Deluxe),Rihanna,2012-12-11,161200,73,0.785,0.0254,0.478,0.0,0.0901,-8.735,0.0419,134.002,4
1321,Desperado,ANTI (Deluxe),Rihanna,2016-01-28,186466,73,0.685,0.323,0.61,0.0,0.102,-5.221,0.0439,94.384,3
1322,Pon de Replay,Music Of The Sun,Rihanna,2005-08-29,246960,81,0.779,0.000155,0.64,0.00077,0.101,-8.415,0.159,99.019,4
1323,Stay,Unapologetic (Edited Version),Rihanna,2012-01-01,240706,74,0.621,0.945,0.31,6.12e-05,0.117,-10.164,0.0283,111.893,4
1324,Take Care,Take Care (Deluxe),Drake,2011-11-15,277386,78,0.629,0.0267,0.515,1.22e-05,0.0888,-10.358,0.265,121.845,4
1325,Rehab,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,294720,68,0.583,0.00321,0.792,4.92e-05,0.315,-5.894,0.0533,80.055,4
1326,Woo,ANTI (Deluxe),Rihanna,2016-01-28,235586,78,0.42,0.0546,0.466,0.00389,0.298,-5.298,0.0326,115.004,4
1327,Stay,Unapologetic (Deluxe),Rihanna,2012-12-11,240706,69,0.621,0.945,0.31,6.12e-05,0.117,-10.164,0.0283,111.893,4
1328,SOS,A Girl Like Me,Rihanna,2006-04-10,238920,78,0.677,0.004,0.671,5.07e-05,0.413,-4.905,0.0361,137.046,4
1329,FourFiveSeconds,FourFiveSeconds,Rihanna,2015-01-24,188238,80,0.582,0.875,0.272,0.0,0.13,-5.662,0.0501,205.846,4
1330,Diamonds,Unapologetic (Edited Version),Rihanna,2012-01-01,225146,75,0.564,0.00125,0.71,0.0,0.109,-4.92,0.0461,91.972,4
1331,Higher,ANTI (Deluxe),Rihanna,2016-01-28,120626,64,0.292,0.112,0.567,1.01e-06,0.119,-4.191,0.0416,153.199,3
1332,Take A Bow,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,229413,79,0.697,0.248,0.467,0.0,0.0941,-7.536,0.0715,82.082,4
1333,S&M,Loud,Rihanna,2010-11-15,243533,59,0.766,0.0113,0.682,0.00016,0.104,-5.02,0.0419,127.966,4
1334,Rehab,Good Girl Gone Bad,Rihanna,2007-01-01,294720,49,0.583,0.00321,0.792,4.92e-05,0.315,-5.894,0.0533,80.055,4
1335,Don't Stop The Music,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,267080,82,0.835,0.0336,0.669,6.92e-05,0.0535,-5.582,0.0643,122.668,4
1336,Live Your Life,Paper Trail,T.I.,2008-09-07,338853,78,0.375,0.071,0.862,0.0,0.211,-3.363,0.255,159.841,4
1337,What's My Name?,Loud (Japan Version),Rihanna,2010-01-01,263173,74,0.689,0.182,0.784,0.0,0.0843,-2.972,0.074,99.954,4
1338,Russian Roulette,Rated R,Rihanna,2009-11-20,227533,66,0.48,0.046,0.486,0.0,0.107,-5.754,0.0447,80.051,4
1339,Man Down,Loud,Rihanna,2010-11-16,266986,62,0.479,0.0406,0.906,0.0,0.051,-4.03,0.188,155.887,4
1340,Same Ol’ Mistakes,ANTI (Deluxe),Rihanna,2016-01-28,397093,66,0.44,0.199,0.803,0.00282,0.0591,-5.415,0.0443,151.777,4
1341,The Monster,The Marshall Mathers LP2,Eminem,2013-11-05,250188,80,0.781,0.0525,0.853,0.0,0.12,-3.68,0.0715,110.049,4
1342,Right Now,Unapologetic (Deluxe),Rihanna,2012-12-11,181626,53,0.668,0.049,0.64,0.0,0.0675,-5.208,0.0888,130.004,4
1343,Kiss It Better,ANTI (Deluxe),Rihanna,2016-01-28,253080,78,0.619,0.272,0.806,0.0,0.0671,-4.8,0.0483,95.0,4
1344,Work,ANTI,Rihanna,2016-01-28,219320,53,0.726,0.0751,0.535,0.0,0.0919,-6.216,0.0964,91.995,4
1345,Only Girl (In The World),Loud,Rihanna,2010-11-16,235493,56,0.788,0.113,0.71,1.22e-05,0.0638,-4.24,0.0426,125.919,4
1346,We Found Love,Talk That Talk,Rihanna,2011-11-19,215226,82,0.735,0.025,0.766,0.00138,0.108,-4.485,0.0383,127.985,4
1347,Only Girl (In The World),Loud,Rihanna,2010-11-15,235520,58,0.786,0.102,0.716,1.72e-05,0.0557,-4.253,0.0409,125.921,4
1348,Wild Thoughts (feat. Rihanna & Bryson Tiller),Grateful,DJ Khaled,2017-06-22,204664,71,0.613,0.0287,0.681,0.0,0.126,-3.089,0.0778,97.621,4
1349,"Yeah, I Said It",ANTI (Deluxe),Rihanna,2016-01-28,133080,68,0.509,0.547,0.38,1.21e-06,0.36,-7.479,0.158,127.88,4
1350,Search & Rescue,Search & Rescue,Drake,2023-04-07,272112,91,0.817,0.0603,0.44,1.42e-06,0.33,-8.482,0.0734,142.024,4
1351,God's Plan,Scorpion,Drake,2018-06-29,198973,86,0.754,0.0332,0.449,8.29e-05,0.552,-9.211,0.109,77.169,4
1352,Rich Flex,Her Loss,Drake,2022-11-04,239359,90,0.561,0.0503,0.52,1.86e-06,0.355,-9.342,0.244,153.15,3
1353,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",Drake,2022-06-17,218364,89,0.529,0.000307,0.673,2.41e-06,0.093,-4.711,0.175,165.921,4
1354,Spin Bout U,Her Loss,Drake,2022-11-04,214588,85,0.773,0.01,0.701,0.0,0.163,-6.386,0.0512,129.963,4
1355,In My Feelings,Scorpion,Drake,2018-06-29,217925,77,0.835,0.0589,0.626,6e-05,0.396,-5.833,0.125,91.03,4
1356,WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,Future,2022-04-29,189893,87,0.463,0.314,0.642,0.0,0.0686,-4.474,0.34,83.389,4
1357,Toosie Slide,Toosie Slide,Drake,2020-04-03,247058,74,0.834,0.321,0.454,6.15e-06,0.114,-9.75,0.201,81.618,4
1358,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,Drake,2021-09-03,242965,84,0.849,0.0635,0.424,0.0,0.0834,-9.579,0.324,145.887,4
1359,Hotline Bling,Views,Drake,2016-05-06,267066,80,0.891,0.00258,0.628,0.00019,0.0504,-7.863,0.0551,134.966,4
1360,Yes Indeed,Harder Than Ever,Lil Baby,2018-05-18,142273,83,0.963,0.0355,0.346,0.0,0.108,-9.309,0.53,119.957,4
1361,One Dance,Views,Drake,2016-05-06,173986,88,0.792,0.00776,0.625,0.0018,0.329,-5.609,0.0536,103.967,4
1362,Passionfruit,More Life,Drake,2017-03-18,298940,86,0.809,0.256,0.463,0.085,0.109,-11.377,0.0396,111.98,4
1363,Wants and Needs (feat. Lil Baby),Scary Hours 2,Drake,2021-03-05,192956,83,0.578,0.0618,0.449,2.17e-06,0.119,-6.349,0.286,136.006,4
1364,Teenage Fever,More Life,Drake,2017-03-18,219692,83,0.766,0.111,0.283,0.0172,0.115,-10.33,0.0846,97.04,4
1365,Love Me,I Am Not A Human Being II (Deluxe),Lil Wayne,2013-01-01,255053,83,0.669,0.0125,0.634,0.0,0.0946,-6.476,0.0327,124.906,4
1366,Nonstop,Scorpion,Drake,2018-06-29,238614,80,0.912,0.0165,0.412,0.0126,0.104,-8.074,0.123,154.983,4
1367,Fair Trade (with Travis Scott),Certified Lover Boy,Drake,2021-09-03,291175,86,0.666,0.0503,0.465,0.0,0.215,-8.545,0.26,167.937,4
1368,Trust Issues,Care Package,Drake,2019-08-02,281518,81,0.421,0.779,0.539,0.0,0.111,-5.456,0.274,89.177,3
1369,P power (feat. Drake),DS4EVER,Gunna,2022-01-13,193346,82,0.828,0.0199,0.591,0.000323,0.361,-6.217,0.109,119.251,4
1370,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,2020-08-14,261492,80,0.761,0.244,0.518,3.47e-05,0.107,-8.871,0.134,133.976,4
1371,Going Bad (feat. Drake),Championships,Meek Mill,2018-11-30,180522,82,0.889,0.259,0.496,0.0,0.252,-6.365,0.0905,86.003,4
1372,Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future,2020-01-10,237735,78,0.676,0.0706,0.609,0.0,0.152,-5.831,0.481,142.037,4
1373,On BS,Her Loss,Drake,2022-11-04,261543,81,0.841,0.0201,0.358,0.0,0.39,-8.368,0.591,158.014,4
1374,Over,Thank Me Later,Drake,2010-01-01,233560,71,0.35,0.0107,0.845,0.0,0.123,-5.614,0.2,99.643,5
1375,Pussy & Millions (feat. Travis Scott),Her Loss,Drake,2022-11-04,242026,81,0.749,0.0623,0.63,0.0,0.353,-6.652,0.116,122.03,4
1376,Started From the Bottom,Nothing Was The Same,Drake,2013-01-01,174133,68,0.793,0.0319,0.524,0.0,0.156,-7.827,0.156,86.325,4
1377,Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,Drake,2020-05-01,220487,83,0.735,0.629,0.449,0.0,0.113,-7.507,0.347,122.947,4
