,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
686,Yeah Yeah Yeah,BORN PINK,BLACKPINK,2022-09-16,178923,65,0.718,0.00486,0.582,1.5e-06,0.0628,-6.618,0.0348,124.039,4
687,Sour Candy (with BLACKPINK) - Shygirl & Mura Masa Remix,Dawn Of Chromatica,Lady Gaga,2021-09-03,225325,48,0.816,0.143,0.526,0.384,0.0959,-7.511,0.045,119.972,4
688,The Happiest Girl,BORN PINK,BLACKPINK,2022-09-16,222025,69,0.641,0.638,0.374,0.0,0.118,-8.458,0.0328,91.058,4
689,Ready For Love,BORN PINK,BLACKPINK,2022-09-16,184677,65,0.699,0.0128,0.706,0.0,0.106,-5.449,0.0996,107.864,4
690,"LET IT BE〜 YOU&I〜 ONLY LOOK AT ME / ROSÉ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,2019-03-13,296033,54,0.359,0.837,0.29,0.0,0.507,-11.105,0.038,137.304,4
691,Typa Girl,BORN PINK,BLACKPINK,2022-09-15,179172,51,0.919,0.0667,0.637,0.0,0.651,-6.388,0.101,131.955,4
692,Kick It,KILL THIS LOVE,BLACKPINK,2019-04-05,191225,66,0.765,0.0156,0.787,0.0,0.0736,-3.647,0.0445,124.949,4
693,"雪の華 / JISOO - LIVE BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,2019-03-13,339200,52,0.267,0.456,0.312,0.0,0.31,-11.951,0.0314,142.572,4
694,"SOLO - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,2019-03-13,170733,52,0.649,0.0535,0.637,5.3e-06,0.95,-9.747,0.263,95.009,4
695,DDU-DU DDU-DU - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),BLACKPINK,2020-05-14,207013,46,0.579,0.0496,0.937,1.64e-06,0.356,-4.719,0.119,139.943,4
696,Butter,"Butter (Hotter, Sweeter, Cooler)",BTS,2021-06-04,164441,73,0.759,0.00323,0.459,0.0,0.0906,-5.187,0.0948,109.997,4
697,DDU-DU DDU-DU - Japanese Version,BLACKPINK IN YOUR AREA (Japanese Version),BLACKPINK,2018-12-05,209493,63,0.703,0.0296,0.845,0.0,0.213,-3.479,0.0682,139.936,4
698,Kill This Love - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),BLACKPINK,2020-05-14,204000,45,0.62,0.218,0.898,5.27e-05,0.113,-5.424,0.287,132.03,4
699,LALISA,LALISA,LISA,2021-09-10,200689,75,0.806,0.0282,0.653,0.000784,0.107,-6.283,0.0902,150.058,4
700,The Planet,The Planet,BTS,2023-05-12,178156,87,0.665,0.000482,0.848,0.0,0.2,-3.619,0.0708,119.986,4
701,Butter,"Butter (Hotter, Sweeter, Cooler)",BTS,2021-06-04,164441,73,0.759,0.00323,0.459,0.0,0.0906,-5.187,0.0948,109.997,4
702,BTS Cypher 4,Wings,BTS,2016-10-10,294463,67,0.817,0.00533,0.797,7.77e-06,0.0551,-4.395,0.0839,119.978,4
703,Dynamite,BE,BTS,2020-11-20,199053,83,0.746,0.0112,0.765,0.0,0.0936,-4.41,0.0993,114.044,4
704,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,79,0.645,0.0933,0.862,0.0,0.193,-4.761,0.0845,119.947,4
705,BTS Cypher Pt.3: Killer,Dark & Wild,BTS,2014-08-20,267782,66,0.793,0.0217,0.924,0.0,0.644,-3.017,0.321,140.031,4
706,FAKE LOVE,Love Yourself 轉 'Tear',BTS,2018-05-18,242333,79,0.557,0.00267,0.719,0.0,0.306,-4.515,0.0371,77.502,4
707,Run BTS,Proof,BTS,2022-06-10,204939,84,0.724,0.0201,0.818,0.0,0.0358,-3.747,0.168,77.004,4
708,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,2022-11-20,201391,86,0.71,0.158,0.879,0.00142,0.439,-4.218,0.0422,114.993,4
709,Permission to Dance,Permission to Dance,BTS,2021-07-23,187585,78,0.702,0.00544,0.741,0.0,0.337,-5.33,0.0427,124.925,4
710,My Universe,My Universe,Coldplay,2021-09-24,228000,83,0.588,0.00813,0.701,0.0,0.2,-6.39,0.0402,104.988,4
711,IDOL,Love Yourself 結 'Answer',BTS,2018-08-24,222732,75,0.733,0.00481,0.855,0.0,0.123,-3.211,0.118,126.035,4
712,DNA,Love Yourself 承 'Her',BTS,2017-09-18,223122,73,0.599,0.0217,0.775,0.0,0.0678,-4.018,0.0543,129.817,4
713,BTSTU - Edit,BTSTU (Edit),Jai Paul,2011-04-26,209493,52,0.658,0.784,0.38,0.00113,0.426,-7.206,0.438,89.961,4
714,Blood Sweat & Tears,Wings,BTS,2016-10-10,217051,75,0.584,0.0244,0.885,0.0,0.357,-3.571,0.104,92.9,4
715,Butter,Proof,BTS,2022-06-10,164952,79,0.759,0.00323,0.459,0.0,0.0788,-5.187,0.0948,109.997,4
716,Life Goes On,BE,BTS,2020-11-20,207481,78,0.566,0.00691,0.716,0.0,0.37,-5.733,0.0424,81.068,4
717,My Universe,Music Of The Spheres,Coldplay,2021-10-15,226198,84,0.573,0.0114,0.711,0.0,0.328,-6.268,0.0406,105.006,4
718,Spring Day,You Never Walk Alone,BTS,2017-02-13,274097,76,0.539,0.00631,0.846,1.71e-06,0.13,-3.192,0.0354,106.994,4
719,Euphoria,Love Yourself 結 'Answer',BTS,2018-08-24,228615,79,0.637,0.394,0.799,0.0,0.0921,-4.518,0.0338,104.996,4
720,Burning Up (Fire),The Most Beautiful Moment in Life: Young Forever,BTS,2016-05-02,203351,72,0.626,0.00225,0.706,0.0,0.122,-3.201,0.0596,99.939,4
721,Yet To Come,Proof,BTS,2022-06-10,193593,79,0.559,0.0432,0.885,0.0,0.333,-4.515,0.189,172.029,4
722,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),benny blanco,2022-08-05,172714,78,0.762,0.0185,0.861,0.0,0.264,-3.296,0.0955,120.048,4
723,MIC Drop,Love Yourself 承 'Her',BTS,2017-09-18,238193,68,0.667,0.00912,0.889,0.0,0.0816,-4.851,0.0917,169.961,4
724,MIC Drop (Steve Aoki Remix) - Full Length Edition,Love Yourself 結 'Answer',BTS,2018-08-24,307675,72,0.606,0.0114,0.85,1.01e-06,0.206,-3.952,0.183,170.01,4
725,ON,MAP OF THE SOUL : 7,BTS,2020-02-21,246380,73,0.583,0.118,0.817,0.0,0.338,-5.146,0.099,105.935,4
726,Pied Piper,Love Yourself 承 'Her',BTS,2017-09-18,245620,74,0.583,0.2,0.712,0.0,0.268,-4.942,0.0326,94.051,4
727,Butterfly,The Most Beautiful Moment in Life Pt.2,BTS,2015-11-30,238861,72,0.461,0.0149,0.776,0.0,0.12,-4.498,0.0565,149.985,4
728,Black Swan,MAP OF THE SOUL : 7,BTS,2020-02-21,198260,75,0.719,0.137,0.757,0.0,0.129,-5.167,0.0849,147.024,4
729,HOME,MAP OF THE SOUL : PERSONA,BTS,2019-04-12,234177,73,0.633,0.0144,0.799,0.0,0.194,-4.625,0.0427,142.991,4
730,Filter,MAP OF THE SOUL : 7,BTS,2020-02-21,180220,75,0.779,0.0224,0.762,0.0,0.121,-5.188,0.0631,110.043,4
731,dimple,Love Yourself 承 'Her',BTS,2017-09-18,196776,73,0.612,0.14,0.844,0.0,0.289,-4.694,0.0757,134.872,4
732,Who,~how i'm feeling~,Lauv,2020-03-06,180413,75,0.632,0.558,0.337,0.0,0.104,-8.0,0.033,141.701,3
733,Dope,The Most Beautiful Moment in Life Pt.1,BTS,2015-04-29,240020,68,0.595,0.0486,0.89,0.0,0.32,-3.109,0.245,154.071,4
734,Serendipity - Full Length Edition,Love Yourself 結 'Answer',BTS,2018-08-24,276707,72,0.422,0.443,0.578,0.0,0.231,-7.524,0.0548,128.921,4
735,VIBE (feat. Jimin of BTS),VIBE (feat. Jimin of BTS),TAEYANG,2023-01-13,175775,75,0.78,0.0801,0.683,0.0,0.22,-5.319,0.0575,100.049,4
736,BTS Cypher Pt.2: Triptych,Skool Luv Affair,BTS,2014-02-12,288771,57,0.585,0.127,0.98,0.0,0.692,-0.826,0.37,141.945,4
737,Butter (Holiday Remix),Butter (Holiday Remix),BTS,2021-12-03,161894,53,0.698,0.00188,0.838,0.0,0.113,-3.553,0.0529,110.034,4
738,War of Hormone,Dark & Wild,BTS,2014-08-20,265602,64,0.612,0.116,0.993,0.0,0.307,-1.895,0.24,98.004,4
739,I Need U,The Most Beautiful Moment in Life Pt.1,BTS,2015-04-29,210986,71,0.478,0.0213,0.88,0.0,0.24,-3.097,0.0739,158.356,4
740,Left and Right (Feat. Jung Kook of BTS),Left and Right (Feat. Jung Kook of BTS),Charlie Puth,2022-06-24,154486,83,0.881,0.619,0.592,1.32e-05,0.0901,-4.898,0.0324,101.058,4
741,Butter - Megan Thee Stallion Remix,Butter (Megan Thee Stallion Remix),BTS,2021-08-27,164457,66,0.739,0.00308,0.588,0.0,0.109,-4.971,0.136,109.958,4
742,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) [Trailer Version]",Fast & Furious: The Fast Saga,2023-05-17,175802,84,0.715,0.129,0.681,0.0,0.152,-4.25,0.113,84.924,4
743,No More Dream,2 Cool 4 Skool,BTS,2013-06-12,222066,66,0.438,0.0118,0.864,1.66e-06,0.431,-5.185,0.47,167.898,4
744,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) [Trailer Version]",Fast & Furious: The Fast Saga,2023-05-09,62789,81,0.782,0.369,0.533,0.0,0.111,-7.677,0.263,84.985,4
745,Magic Shop,Love Yourself 轉 'Tear',BTS,2018-05-18,275695,72,0.531,0.103,0.661,0.0,0.0779,-5.836,0.0907,149.934,4
746,Left and Right (Feat. Jung Kook of BTS),CHARLIE,Charlie Puth,2022-10-06,154486,83,0.881,0.619,0.592,1.32e-05,0.0901,-4.898,0.0324,101.058,4
747,Yours,Jirisan (Original Television Soundtrack) Pt. 4,JIN,2021-11-07,264840,71,0.488,0.354,0.427,0.0,0.0797,-7.383,0.0382,72.035,4
748,Smoke Sprite (feat. RM of BTS),Episode1 : Love,So!YoON!,2023-03-14,242200,80,0.608,0.151,0.692,0.0,0.173,-3.182,0.0441,131.972,4
749,Born Singer,Proof,BTS,2022-06-10,238628,71,0.602,0.0354,0.841,0.0,0.235,-3.334,0.109,157.937,4
750,Twice As Hard,Shake Your Money Maker,The Black Crowes,1990-02-13,249533,62,0.376,0.11,0.851,0.000124,0.277,-3.535,0.0459,173.119,4
751,The Feels,The Feels,TWICE,2021-10-01,198053,66,0.808,0.0899,0.903,0.0,0.0816,-2.179,0.0729,120.044,4
752,SET ME FREE,READY TO BE,TWICE,2023-03-10,181680,80,0.756,0.0966,0.831,0.0,0.0499,-2.536,0.141,113.025,4
753,FANCY,FANCY YOU,TWICE,2019-04-22,213880,76,0.697,0.0122,0.874,0.0,0.627,-2.15,0.0449,132.018,4
754,MOONLIGHT SUNRISE,MOONLIGHT SUNRISE,TWICE,2023-01-20,180320,78,0.749,0.392,0.781,2.12e-06,0.086,-3.265,0.0578,125.09,4
755,Talk that Talk,BETWEEN 1&2,TWICE,2022-08-26,177466,78,0.772,0.136,0.907,0.0,0.334,-2.438,0.124,119.973,4
756,The Feels,Formula of Love: O+T=<3,TWICE,2021-11-12,198053,76,0.808,0.0899,0.903,0.0,0.0816,-2.179,0.0729,120.044,4
757,TT,Twicecoaster: Lane 1,TWICE,2016-10-24,212986,70,0.708,0.0525,0.852,0.00016,0.399,-4.398,0.0851,129.946,4
758,What is Love,Summer Nights,TWICE,2018-07-09,208240,77,0.574,0.0987,0.909,0.0,0.264,-1.573,0.0658,169.966,4
759,Twice,Little Dragon,Little Dragon,2007-08-27,186186,55,0.394,0.977,0.197,0.0139,0.0725,-11.719,0.0346,136.12,4
760,Alcohol-Free,Taste of Love,TWICE,2021-06-11,210573,72,0.688,0.0474,0.909,1.35e-06,0.0674,-1.992,0.0624,97.097,4
761,I CAN'T STOP ME,Eyes Wide Open,TWICE,2020-10-26,205493,75,0.657,0.121,0.88,0.0,0.463,-3.672,0.102,150.084,4
762,MOONLIGHT SUNRISE,READY TO BE,TWICE,2023-03-10,180320,74,0.746,0.401,0.78,4.08e-06,0.0895,-3.279,0.0563,125.089,4
763,MORE & MORE,MORE & MORE,TWICE,2020-06-01,199653,69,0.739,0.0312,0.841,0.0,0.173,-4.162,0.06,106.99,4
764,Feel Special,Feel Special,TWICE,2019-09-23,206866,74,0.708,0.0296,0.959,0.00188,0.107,-1.338,0.0604,128.981,4
765,SET ME FREE (ENG),READY TO BE,TWICE,2023-03-10,181680,73,0.748,0.127,0.826,0.0,0.0632,-2.489,0.207,113.139,4
766,YES or YES,YES or YES,TWICE,2018-11-05,237680,70,0.702,0.0514,0.913,3.72e-06,0.166,-2.977,0.0374,137.981,4
767,CRY FOR ME,CRY FOR ME,TWICE,2020-12-18,204167,74,0.702,0.0542,0.692,0.0,0.0877,-5.405,0.0539,144.896,4
768,POP!,IM NAYEON,NAYEON,2022-06-24,168106,78,0.795,0.0361,0.859,0.0,0.0321,-2.994,0.0542,96.986,4
769,Like Ooh-Ahh,The Story Begins,TWICE,2015-10-20,215080,68,0.721,0.241,0.875,0.000105,0.382,-1.166,0.0783,141.994,4
770,Hare Hare,Hare Hare,TWICE,2023-05-12,203546,74,0.707,0.171,0.83,0.0,0.176,-5.331,0.0642,128.106,4
771,CHEER UP,Page Two,TWICE,2016-04-25,208853,69,0.551,0.139,0.885,0.0,0.114,-1.489,0.124,172.95,4
772,Twice,The Ride,Catfish and the Bottlemen,2016-05-27,196946,58,0.408,0.000163,0.817,0.03,0.403,-4.59,0.0759,136.617,4
773,Twice,CRASH,Charli XCX,2022-03-18,194600,50,0.779,0.186,0.739,0.148,0.109,-4.769,0.0391,99.992,4
774,Twice (feat. Shaylen),Twice (feat. Shaylen),Canaan Cox,2023-03-10,171306,51,0.607,0.585,0.609,0.0,0.109,-4.967,0.0515,75.984,4
775,Likey,Twicetagram,TWICE,2017-10-30,207813,69,0.723,0.413,0.903,0.000377,0.118,-1.262,0.033,132.006,4
776,Basics,BETWEEN 1&2,TWICE,2022-08-26,176973,67,0.778,0.254,0.8,0.0,0.139,-3.529,0.227,137.997,4
777,Dance The Night Away,Summer Nights,TWICE,2018-07-09,180800,70,0.709,0.106,0.861,4.73e-05,0.113,-2.905,0.0941,118.089,4
778,Doughnut,Doughnut,TWICE,2021-12-03,263680,65,0.693,0.233,0.586,0.0,0.145,-6.098,0.0315,82.039,4
779,WALLFLOWER,READY TO BE,TWICE,2023-03-10,176066,68,0.797,0.294,0.838,1.02e-06,0.112,-3.111,0.0617,111.999,4
780,Signal,SIGNAL,TWICE,2017-05-15,196680,67,0.62,0.22,0.761,0.0,0.143,-2.736,0.334,207.819,4
781,Heart Shaker,Merry & Happy,TWICE,2017-12-11,186893,66,0.564,0.105,0.944,0.0,0.154,-0.532,0.0647,164.062,4
782,SCIENTIST,Formula of Love: O+T=<3,TWICE,2021-11-12,194600,69,0.786,0.0487,0.858,0.0,0.126,-3.74,0.0675,112.999,4
783,Like OOH-AHH - Japanese ver.,#TWICE,TWICE,2017-06-28,215079,45,0.687,0.341,0.837,0.0,0.226,-2.153,0.0566,142.029,4
784,CRAZY STUPID LOVE,READY TO BE,TWICE,2023-03-10,169613,68,0.716,0.393,0.748,0.0,0.07,-0.824,0.0316,139.964,4
785,LOVE FOOLISH,Feel Special,TWICE,2019-09-23,191226,59,0.721,0.118,0.84,4.3e-06,0.0576,-2.298,0.0971,114.965,4
786,TWICE,LOST FILES 2,HOODLUM,2023-01-13,80640,12,0.923,0.0899,0.803,0.0,0.102,-4.223,0.062,109.008,4
787,TWICE,来光,クボタカイ,2021-04-07,264088,35,0.708,0.289,0.765,0.0711,0.172,-5.372,0.0494,98.997,4
788,GOT THE THRILLS,READY TO BE,TWICE,2023-03-10,173760,66,0.712,0.21,0.924,0.0,0.202,-1.549,0.121,122.037,4
789,TWICE,reVision,szell,2023-02-06,186706,10,0.744,0.621,0.368,0.000274,0.105,-12.169,0.0553,125.013,4
790,Devil Always Made Me Think Twice,Starting Over,Chris Stapleton,2020-11-13,231720,67,0.729,0.358,0.685,0.0102,0.111,-7.547,0.03,122.284,4
791,TWICE,TWICE,ghxst,2020-07-31,274681,14,0.475,0.352,0.489,4.85e-06,0.109,-8.537,0.12,113.749,4
792,love you twice,love you twice,HUH YUNJIN,2023-03-14,172189,72,0.749,0.42,0.553,0.000198,0.31,-6.385,0.0374,96.044,4
793,TWICE,TWICE,Rick Ruffin,2023-05-10,178096,7,0.634,0.324,0.659,0.0,0.105,-11.296,0.649,170.048,4
794,You Only Live Twice (with Lil Wayne & Rick Ross),Certified Lover Boy,Drake,2021-09-03,213103,66,0.519,0.118,0.851,0.0,0.178,-6.001,0.29,123.823,5
795,TWICE,Last dance,Sash.,2022-08-07,181369,26,0.796,0.0447,0.531,0.00381,0.119,-9.164,0.223,162.048,4
796,"Don't Think Twice, It's All Right",The Freewheelin' Bob Dylan,Bob Dylan,1963-05-27,217400,67,0.6,0.89,0.243,0.0022,0.249,-17.085,0.0366,110.535,4
797,TWICE,PINK DARK GIRL,wizgorl,2022-08-16,127379,7,0.483,0.00057,0.68,0.00213,0.118,-10.819,0.0512,137.546,3
798,Don't Happen Twice,Greatest Hits,Kenny Chesney,2000-09-25,203066,56,0.499,0.00626,0.708,1.15e-05,0.0423,-7.029,0.0301,158.785,4
799,TWICE,TWICE,Dayne Carter,2023-03-31,221136,4,0.79,0.0686,0.687,0.0,0.0851,-5.532,0.181,83.979,4
800,EXORCIST,KILL!,Kxllswxtch,2020-08-26,94235,64,0.779,0.011,0.911,0.0,0.047,-6.341,0.458,160.004,4
801,"Baby, Don't Cry",The 1st Album 'XOXO' (Repackage),EXO,2013-08-05,233955,56,0.653,0.344,0.827,0.0,0.144,-4.179,0.0417,137.946,4
802,Exodus,High Tide in the Snake's Nest,$uicideboy$,2015-06-15,126223,61,0.607,0.00645,0.749,7.27e-05,0.234,-4.497,0.0729,121.831,4
803,Been Through,"Universe – Winter Special Album, 2017",EXO,2017-12-26,218090,58,0.629,0.235,0.575,0.0,0.0935,-5.763,0.0354,136.053,4
804,Exotic,Harder Than Ever,Lil Baby,2018-05-18,162229,56,0.807,0.000852,0.687,0.0,0.0554,-4.349,0.109,130.073,4
805,The First Snow,Miracles in December,EXO,2013-12-09,207667,55,0.636,0.00542,0.674,0.0,0.145,-6.623,0.0444,82.985,4
806,EXO,mini mix vol. 3,Magdalena Bay,2023-04-13,126733,51,0.626,0.0239,0.831,0.378,0.174,-7.59,0.0543,126.967,4
807,Don't Go,The 1st Album 'XOXO' (Repackage),EXO,2013-08-05,214380,65,0.575,0.277,0.9,0.0,0.171,-3.723,0.0711,156.02,4
808,Love Shot,LOVE SHOT– The 5th Album Repackage,EXO,2018-12-13,200306,77,0.689,0.0702,0.678,0.0,0.0889,-4.287,0.119,145.883,4
809,Growl,The 1st Album 'XOXO' (Repackage),EXO,2013-08-05,207053,67,0.681,0.145,0.814,0.0,0.556,-2.83,0.0603,89.993,4
810,Exotico,Exotico,RRAYZZ,2023-03-24,206906,48,0.726,0.068,0.805,0.00342,0.278,-7.465,0.0926,116.029,4
811,Moonlight,Overdose - The 2nd Mini Album,EXO-K,2014-08-06,265254,53,0.669,0.166,0.747,0.0,0.168,-5.477,0.0312,122.001,4
812,Exodus,Exodus,Bob Marley & The Wailers,1977-06-03,460226,58,0.868,0.0301,0.744,0.00517,0.172,-8.565,0.0502,132.836,4
813,Exoskeleton,Out Of The Blue,Dan Luke and the Raid,2019-10-11,166653,53,0.549,0.0376,0.85,0.0,0.293,-5.927,0.0453,82.439,4
814,Exodus,Exodus,Brand of Sacrifice,2022-11-09,258986,54,0.436,3.75e-05,0.946,0.0,0.313,-4.22,0.116,127.576,4
815,Monster,EX'ACT,EXO,2016-06-09,221341,69,0.618,0.0066,0.76,0.0,0.127,-4.312,0.0596,150.0,4
816,EXODUS,EXODUS,ASAD NITE,2022-11-24,150000,47,0.794,0.522,0.744,0.0,0.296,-6.744,0.416,82.952,4
817,Overdose,Overdose - The 2nd Mini Album,EXO-K,2014-08-06,205611,64,0.498,0.0615,0.917,0.0,0.358,-1.797,0.164,112.357,5
818,Exodus,Exodus,t5xy,2022-11-24,195430,49,0.708,0.0124,0.499,0.0,0.209,-10.702,0.325,147.113,4
819,The Eve,THE WAR - The 4th Album,EXO,2017-07-18,176026,70,0.636,0.0223,0.702,0.0,0.293,-5.352,0.0334,135.104,4
820,Exoplanet,Distant Worlds III,Purrple Cat,2022-11-14,145049,53,0.692,0.744,0.143,0.868,0.0898,-13.542,0.0475,126.004,4
821,CALL ME BABY,EXODUS - The 2nd Album,EXO,2015-03-30,211013,69,0.692,0.284,0.886,0.0,0.341,-2.519,0.0519,100.03,4
822,Exotic Talk,Flawless,Baby Smoove,2019-04-13,154080,44,0.785,0.512,0.396,1.57e-05,0.0964,-12.642,0.34,100.936,4
823,BIRD - THE BEST Ver.,BIRD (THE BEST Ver.),EXO,2023-04-15,244013,58,0.605,0.0156,0.899,1.24e-06,0.107,-3.427,0.081,104.962,4
824,Miracles in December,Miracles in December,EXO,2013-12-09,273287,52,0.587,0.677,0.314,0.0,0.137,-7.62,0.0313,119.797,4
825,Ko Ko Bop,THE WAR - The 4th Album,EXO,2017-07-18,190422,67,0.749,0.0319,0.85,4.81e-05,0.0678,-4.346,0.0468,145.983,4
826,MAMA,Mama - The 1st Mini Album,EXO-K,2012-04-09,270452,58,0.629,0.00515,0.963,0.0,0.262,-3.889,0.112,90.015,4
827,Exorcism,Exorcism,Lollia,2018-03-25,299411,46,0.438,0.371,0.927,0.0,0.184,-4.749,0.103,139.151,4
828,Lotto,LOTTO - The 3rd Album Repackage,EXO,2016-08-18,189774,67,0.798,0.0618,0.867,0.0,0.193,-3.207,0.0386,99.996,4
829,Exotic,Exotic,NLE Choppa,2020-02-07,165758,46,0.533,0.0447,0.59,0.0,0.0806,-8.333,0.233,104.97,4
830,LOVE ME RIGHT,LOVE ME RIGHT - The 2nd Album Repackage,EXO,2015-06-03,205128,68,0.625,0.00266,0.83,0.0,0.188,-2.33,0.0764,110.04,4
831,Exotic Rain,Part 1,Hawaii Rain,2021-03-16,201425,49,0.213,0.0851,0.954,0.957,0.945,-24.921,0.0556,51.548,4
832,Obsession,OBSESSION – The 6th Album,EXO,2019-11-27,203520,64,0.704,0.0024,0.729,0.0,0.218,-3.851,0.0624,129.992,4
833,Exorcism,TV (Deluxe Edition),CreepP,2016-06-19,285076,47,0.519,0.174,0.932,7.58e-06,0.152,-2.506,0.0525,138.983,4
834,Angel,Mama - The 1st Mini Album,EXO-K,2012-04-09,180175,52,0.55,0.115,0.805,0.0,0.656,-5.127,0.0625,83.939,4
835,Exo-Politics,Black Holes and Revelations,Muse,2006-06-19,233266,51,0.599,0.000454,0.926,2.68e-05,0.0866,-4.064,0.0676,123.02,4
836,Tempo,DON’T MESS UP MY TEMPO – The 5th Album,EXO,2018-11-02,224482,65,0.686,0.237,0.842,0.0,0.0683,-4.423,0.1,115.944,4
837,Wolf,The 1st Album 'XOXO' (Repackage),EXO,2013-08-05,230600,57,0.643,0.0986,0.912,0.0,0.196,-3.005,0.139,140.014,4
838,Tempo,LOVE SHOT– The 5th Album Repackage,EXO,2018-12-13,224482,56,0.686,0.237,0.842,0.0,0.0683,-4.423,0.1,115.944,4
839,Don't fight the feeling,DON'T FIGHT THE FEELING - Special Album,EXO,2021-06-07,176546,61,0.707,0.0585,0.838,0.0,0.095,-2.983,0.117,128.007,4
840,Growl - Chinese Version,The 1st Album 'XOXO' (Repackage),EXO,2013-08-05,207053,36,0.664,0.12,0.774,0.0,0.228,-2.601,0.0574,89.996,4
841,"For Life - English Version, Live",EXO PLANET #4–The EℓyXiOn [dot]–Live Album,EXO,2019-01-30,184839,46,0.412,0.916,0.207,1.84e-06,0.544,-13.454,0.0368,75.827,3
842,Baby Sleep Brown Noise 7,Baby Sleep Brown Noise,Exodar,2022-07-15,142597,60,0.168,0.813,0.146,0.973,0.105,-40.347,0.085,138.534,4
843,EXO,EXO,TEKKEN+,2018-12-28,74116,17,0.43,0.000401,0.809,0.0,0.361,-3.02,0.205,79.867,4
844,Ton1ght (Bonus),Mÿ Türn,Exøtix,2022-11-03,150883,59,0.73,0.00173,0.385,0.0174,0.11,-8.68,0.0464,140.018,4
845,EXO,EXO,Jacknife,2022-05-13,195121,18,0.543,0.00395,0.871,0.0589,0.098,-4.539,0.0456,123.055,4
846,Exotica,Parcels,Parcels,2018-10-12,312300,51,0.822,0.534,0.314,0.0192,0.165,-12.415,0.0421,117.984,4
847,EXO,EXO,Luchii,2022-03-22,160033,12,0.571,0.324,0.525,0.000113,0.0973,-7.767,0.124,179.957,4
848,Three Little Birds,Exodus,Bob Marley & The Wailers,1977-06-03,180266,81,0.826,0.00916,0.49,4.41e-06,0.0415,-10.477,0.0676,74.126,4
849,EXO,EXO,Lazer Boomerang,2022-12-09,394573,13,0.478,0.000273,0.744,0.927,0.277,-7.107,0.0339,81.994,4
850,딱 좋아(Just right),Just right,GOT7,2015-07-13,222398,62,0.76,0.233,0.781,0.0,0.106,-2.881,0.0641,95.97,4
851,니가 하면 If You Do,MAD,GOT7,2015-09-29,210834,53,0.692,0.0557,0.886,0.0,0.217,-1.642,0.0766,129.957,4
852,You Calling My Name,Call My Name,GOT7,2019-11-04,194707,60,0.813,0.0917,0.667,0.0,0.0802,-4.061,0.0616,111.02,4
853,Never Ever,FLIGHT LOG : ARRIVAL,GOT7,2017-03-13,194407,55,0.794,0.266,0.835,0.0,0.0979,-2.043,0.0961,101.039,4
854,NANANA,GOT7,GOT7,2022-05-23,187466,65,0.706,0.0768,0.692,0.0,0.173,-4.433,0.0277,137.006,4
855,니가 하면 If You Do,MAD Winter Edition,GOT7,2015-11-23,210834,58,0.692,0.0557,0.886,0.0,0.217,-1.642,0.0766,129.957,4
856,Fly,FLIGHT LOG : DEPARTURE,GOT7,2016-03-21,191575,49,0.604,0.201,0.905,0.0,0.345,-1.87,0.165,132.974,4
857,NOT BY THE MOON,DYE,GOT7,2020-04-20,204701,58,0.549,0.0556,0.813,4.44e-06,0.207,-4.828,0.148,151.813,4
858,Girls Girls Girls,Identify,GOT7,2014-11-28,213884,47,0.798,0.0882,0.893,4.43e-05,0.0876,-3.584,0.0714,89.988,4
859,Lullaby,Present : YOU,GOT7,2018-09-18,217486,56,0.727,0.015,0.888,0.0,0.113,-2.756,0.0881,129.993,4
860,하드캐리 Hard Carry,FLIGHT LOG : TURBULENCE,GOT7,2016-09-27,193578,56,0.7,0.0148,0.873,0.0,0.343,-2.901,0.0869,99.972,4
